kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
9479306,K04906.01,,297.05664,0.0,19h48m13.59s,46.08353,0.0,+46d05m00.7s,16.556,,15.898,,15.666,,15.544,,14.614,0.027,14.177,0.038,14.138,0.058,15.933,,cumulative,Done,00011101110111011000000000000000,CANDIDATE,CANDIDATE,1,173.0,3.0143366,8.281966,0.295,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,Mandel and Agol (2002 ApJ 580 171),8.9,,,135.76776,0.0091,-0.0091,0.0,,,,,,1.21,0.27,-0.09,0.0529,,,0.374,0.075,-0.374,1.966,0.287,-0.287,,,,252.1,35.3,-35.3,4.8608059,5.864e-05,-5.864e-05,0.014666,0.000992,-0.001338,17.83,8.6,-8.6,88.8,,,925.0,,,5541.0,198.0,-198.0,4.6,0.034,-0.136,-0.36,0.3,-0.3,0.757,0.169,-0.056,0.839,0.089,-0.089,,,,q1_q17_dr25_stellar,0.803,19.803771,4.3e-05,46.08355,0.00048,-0.2,1.6,0.1,1.7,-0.00021,0.00043,-4e-05,0.00045,0.4,1.0,0.7,1.2,0.8,1.2,0.2,1.0,0.8,1.2,0.8,1.2,CENT_FEW_MEAS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009479/009479306/dv/kplr009479306-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.768,0.0091,-0.0091,009/009479/009479306/dv/kplr009479306-20160209194854_dvr.pdf,0,0,0,0,172.76,124.72,-44.68,4.53911,2.19077,-4.3824,LS+MCMC,1.0
5437762,K04907.01,,288.39761,0.0,19h13m35.43s,40.6269,0.0,+40d37m36.8s,14.135,,13.719,,13.626,,13.598,,12.702,0.022,12.426,0.02,12.383,0.025,13.778,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,331.0,3.2616694,7.2870946,0.226,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,Mandel and Agol (2002 ApJ 580 171),7.5,,,133.60007,0.00739,-0.00739,0.0,,,,,,0.67,0.21,-0.09,0.0511,,,0.393,0.063,-0.393,2.479,0.29,-0.29,,,,33.0,4.7,-4.7,4.04481159,4.026e-05,-4.026e-05,0.005366,0.000379,-0.00048,11.56,5.2,-5.2,88.05,,,1325.0,,,6358.0,160.0,-208.0,4.359,0.087,-0.203,-0.16,0.25,-0.3,1.141,0.363,-0.156,1.082,0.18,-0.12,,,,q1_q17_dr25_stellar,0.194,19.226503,4e-05,40.62742,0.00044,-0.2,1.6,1.9,1.6,6e-06,6.2e-05,-6.1e-05,5.9e-05,1.67,0.81,-0.1,1.1,1.68,0.76,1.6,0.83,0.2,1.0,1.62,0.92,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005437/005437762/dv/kplr005437762-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.6,0.00739,-0.00739,005/005437/005437762/dv/kplr005437762-20160209194854_dvr.pdf,0,0,0,0,729.15,670.18,-253.44,1.78424,3.22778,-1.1366,LS+MCMC,0.965
3962684,K04908.01,,293.68207,0.0,19h34m43.70s,39.01112,0.0,+39d00m40.0s,14.742,,13.895,,13.62,,13.445,,12.429,0.022,11.911,0.022,11.826,0.022,13.956,,cumulative,Done,11111011101110111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,40.0,2.5387611,7.6200647,0.6055,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1555,0.5695,Mandel and Agol (2002 ApJ 580 171),7.6,,,148.9825267,,,0.0,,,,,,2.06,1.15,-1.15,0.172,,,0.945,,,11.6411,,,,,,67.8,,,25.949641315,,,0.009814,0.0,0.0,6.132818,,,81.14,,,753.0,,,5109.0,169.0,-138.0,3.873,0.693,-0.297,0.06,0.25,-0.25,1.922,1.074,-1.074,1.006,0.211,-0.19,,,,q1_q17_dr25_stellar,0.0,19.578755,2.9e-05,39.01154,0.00031,-2.1,1.2,1.5,1.1,0.00025,0.00016,-0.00024,0.00015,0.29,0.88,-2.2,0.89,2.22,0.92,0.4,0.9,-2.42,0.83,2.46,0.87,MOD_SEC_DV---MOD_SEC_ALT---CENT_RESOLVED_OFFSET---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,003/003962/003962684/dv/kplr003962684-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454981.983,,,003/003962/003962684/dv/kplr003962684-20160209194854_dvr.pdf,0,1,1,1,76.14,134.58,-62.86,0.00648,0.0,0.0,LS,0.0
4730442,K07702.01,,286.112,0.0,19h04m26.88s,39.80323,0.0,+39d48m11.6s,13.642,,13.044,,12.86,,,,12.241,0.022,11.943,0.022,11.863,0.021,13.095,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,780.0,4.246424,8.051929,0.9998,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2946,0.3268,Mandel and Agol (2002 ApJ 580 171),11.2,,,131.65812,0.00402,-0.00402,0.0,,,,,,1.04,0.31,-0.46,0.027,,,0.057,0.389,-0.057,1.284,0.132,-0.132,,,,42.2,4.9,-4.9,1.71051215,8.401e-06,-8.401e-06,0.005978,0.000546,-0.000254,10.24,2.7,-2.7,89.68,,,2004.0,,,5925.0,195.0,-177.0,3.989,0.495,-0.165,-0.56,0.3,-0.25,1.589,0.472,-0.708,0.898,0.116,-0.105,,,,q1_q17_dr25_stellar,0.0,19.073948,3.4e-05,39.80286,0.00044,-7.7,1.4,-1.4,1.6,0.000257,4.8e-05,4e-05,5.3e-05,-5.14,0.75,-0.42,0.32,5.16,0.76,-5.17,0.81,-0.46,0.33,5.2,0.82,CENT_UNRESOLVED_OFFSET,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,004/004730/004730442/dv/kplr004730442-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454964.658,0.00402,-0.00402,004/004730/004730442/dv/kplr004730442-20160209194854_dvr.pdf,0,0,1,0,3820.16,3495.31,-2780.0,6.93571,1.84583,-4.44689,LS+MCMC,0.0
9447166,K03296.01,Kepler-1459 b,282.42303,0.0,18h49m41.53s,46.014019,0.0,+46d00m50.5s,15.419,,14.513,,14.236,,14.085,,13.005,0.023,12.497,0.023,12.384,0.015,14.591,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,20.0,3.9161606,11.619394,0.6984,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1017,0.6385,Mandel and Agol (2002 ApJ 580 171),16.2,,,166.0137,0.0124,-0.0124,0.0,,,,,,1.96,0.06,-0.12,0.2829,,,0.954,0.002,-0.671,6.842,0.299,-0.299,,,,341.7,25.1,-25.1,62.869463,0.001024,-0.001024,0.022926,0.000116,-0.006166,25.9,12.8,-12.8,87.89,,,349.0,,,4762.0,85.0,-76.0,4.535,0.056,-0.016,0.2,0.15,-0.15,0.781,0.026,-0.045,0.762,0.042,-0.027,,,,q1_q17_dr25_stellar,0.0,18.828272,3.4e-05,46.01341,0.00032,2.6,1.3,-2.2,1.2,-0.00098,0.00043,0.00067,0.00039,0.27,0.61,-0.78,0.57,0.82,0.57,0.14,0.9,-0.84,0.73,0.85,0.65,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009447/009447166/dv/kplr009447166-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454999.014,0.0124,-0.0124,009/009447/009447166/dv/kplr009447166-20160209194854_dvr.pdf,0,0,0,0,3.51,0.51,-0.59,0.08338,2.80476,-0.02322,LS+MCMC,0.956
9643043,K03297.01,,289.15082,0.0,19h16m36.20s,46.344151,0.0,+46d20m38.9s,16.356,,15.751,,15.573,,15.451,,14.446,0.039,13.99,0.036,14.032,,15.808,,cumulative,Done,01111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,16.0,91.35672,190.64745,0.641,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,Mandel and Agol (2002 ApJ 580 171),121.6,,,192.37227,0.00176,-0.00176,0.0,,,,,,36.51,10.1,-3.38,0.3635,,,1.265,31.25,-0.153,9.0006,0.0921,-0.0921,,,,9936.0,101.0,-101.0,84.8062818,0.0001908,-0.0001908,0.391951,31.14126,-0.137184,41.8,20.8,-20.8,88.26,,,388.0,,,5735.0,155.0,-155.0,4.525,0.06,-0.18,-0.26,0.3,-0.3,0.853,0.236,-0.079,0.889,0.1,-0.09,,,,q1_q17_dr25_stellar,0.0,19.2765206,1.8e-06,46.341692,1.8e-05,-7.456,0.067,-8.85,0.063,0.0704,0.0026,0.08,0.0037,-3.253,0.072,-3.414,0.073,4.716,0.077,-3.335,0.069,-3.657,0.068,4.95,0.068,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET---HALO_GHOST,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009643/009643043/dv/kplr009643043-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455025.372,0.00176,-0.00176,009/009643/009643043/dv/kplr009643043-20160209194854_dvr.pdf,0,1,1,0,5.33,4.34,-1.4,0.19169,14.43712,-0.0188,LS+MCMC,0.0
8151055,K03298.01,Kepler-1460 b,285.5578,0.0,19h02m13.87s,44.010792,0.0,+44d00m38.9s,17.014,,15.903,,15.49,,15.22,,14.093,0.03,13.449,0.034,13.359,0.04,15.947,,cumulative,Done,00011111111111111000000000000000,CONFIRMED,CANDIDATE,1,41.0,5.071905,14.39127,0.9034,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0833,0.6584,Mandel and Agol (2002 ApJ 580 171),17.7,,,149.94353,0.00538,-0.00538,0.0,,,,,,2.24,0.18,-0.2,0.1614,,,0.855,0.068,-0.594,2.6,0.128,-0.128,,,,893.2,58.3,-58.3,29.9632816,0.0001998,-0.0001998,0.032143,0.003718,-0.0057,51.0,25.5,-25.5,89.04,,,391.0,,,4463.0,159.0,-159.0,4.623,0.056,-0.024,-0.28,0.3,-0.3,0.638,0.051,-0.057,0.624,0.07,-0.051,,,,q1_q17_dr25_stellar,0.098,19.03717,2.2e-05,44.01104,0.00026,-0.64,0.85,0.89,0.94,0.00055,0.00072,-0.00077,0.0008,-0.55,0.53,-0.31,0.55,0.63,0.27,-0.6,0.51,-0.21,0.57,0.64,0.35,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008151/008151055/dv/kplr008151055-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454982.944,0.00538,-0.00538,008/008151/008151055/dv/kplr008151055-20160209194854_dvr.pdf,0,0,0,0,5.55,1.89,-1.57,2.79198,15.34551,-1.65884,LS+MCMC,0.99
7177555,K03299.01,,283.01282,0.0,18h52m03.08s,42.723679,0.0,+42d43m25.2s,15.903,,14.725,,14.391,,14.132,,12.881,0.028,12.26,0.029,12.149,0.023,14.845,,cumulative,Done,00011111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,62.0,212.14993,504.85516,0.0173,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0722,0.674,Mandel and Agol (2002 ApJ 580 171),123.5,,,134.910537,0.00087,-0.00087,0.0,,,,,,30.08,1.94,-2.8,0.1167,,,1.122,0.224,-0.182,4.164,0.0346,-0.0346,,,,36923.0,367.0,-367.0,17.99643716,1.747e-05,-1.747e-05,0.41359,0.196708,-0.141941,28.42,3.3,-3.3,87.74,,,468.0,,,4438.0,156.0,-172.0,4.606,0.052,-0.024,-0.1,0.3,-0.3,0.666,0.043,-0.062,0.653,0.067,-0.054,,,,q1_q17_dr25_stellar,,18.86750057,1.6e-07,42.7214449,3.3e-06,-0.7987,0.0063,-8.046,0.012,0.0054,0.0038,,,0.42,0.67,0.29,0.22,0.52,0.67,0.62,0.17,-6.73,0.14,6.76,0.14,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---HAS_SEC_TCE---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_RESOLVED_OFFSET---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007177/007177555/dv/kplr007177555-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.911,0.00087,-0.00087,007/007177/007177555/dv/kplr007177555-20160209194854_dvr.pdf,0,1,1,1,11.31,3.4,-3.37,1.34044,0.15695,-0.08427,LS+MCMC,0.0
3348082,K01196.02,Kepler-274 b,292.92276,0.0,19h31m41.46s,38.47728,0.0,+38d28m38.2s,15.534,,14.977,,14.822,,14.699,,13.773,0.024,13.458,0.025,13.456,0.039,15.035,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,3,110.0,3.9236057,16.881424,0.8182,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2286,0.4641,Mandel and Agol (2002 ApJ 580 171),18.4,,,140.50071,0.00618,-0.00618,0.0,,,,,,2.61,0.4,-0.66,0.1011,,,0.053,0.397,-0.053,5.466,0.169,-0.169,,,,292.3,16.9,-16.9,11.63486009,8.875e-05,-8.875e-05,0.015413,0.00073,-0.000535,16.5,1.7,-1.7,89.82,,,961.0,,,5570.0,83.0,-72.0,4.066,0.21,-0.09,0.16,0.15,-0.1,1.548,0.241,-0.391,1.019,0.084,-0.084,,,,q1_q17_dr25_stellar,,19.528178,2e-05,38.47731,0.00023,-0.25,0.83,0.1,0.83,,,,,0.02,0.4,0.0,0.54,0.02,0.45,0.14,0.4,-0.06,0.54,0.16,0.48,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,003/003348/003348082/dv/kplr003348082-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454973.501,0.00618,-0.00618,003/003348/003348082/dv/kplr003348082-20160209194854_dvr.pdf,0,0,0,0,201.96,84.22,-94.86,0.62776,0.06469,-0.2223,LS+MCMC,0.971
4996057,K07712.01,,286.69318,0.0,19h06m46.36s,40.170109,0.0,+40d10m12.4s,12.692,,11.959,,11.694,,11.573,,10.525,0.022,10.062,0.02,9.97,0.015,11.994,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,279.0,3.0411522,7.412866,0.2708,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1818,0.5302,Mandel and Agol (2002 ApJ 580 171),11.6,,,134.9522,0.0163,-0.0163,0.0,,,,,,1.06,0.37,-0.13,0.0536,,,0.316,0.129,-0.316,7.983,0.524,-0.524,,,,22.5,2.3,-2.3,4.8302364,0.0001295,-0.0001295,0.0043,0.000271,-0.000288,4.45,1.1,-1.1,85.93,,,1453.0,,,5086.0,129.0,-103.0,3.678,0.128,-0.208,-0.38,0.3,-0.15,2.247,0.806,-0.269,0.877,0.258,-0.03,,,,q1_q17_dr25_stellar,0.023,19.112912,2e-05,40.16994,0.00027,1.36,0.82,-0.6,0.97,-3.5e-05,1.7e-05,2e-06,2.1e-05,-0.2,0.68,0.31,0.91,0.36,0.91,-0.4,0.69,0.01,0.93,0.4,0.69,CENT_KIC_POS,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,004/004996/004996057/dv/kplr004996057-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.952,0.0163,-0.0163,004/004996/004996057/dv/kplr004996057-20160209194854_dvr.pdf,0,0,0,0,1052.42,1095.16,-300.98,0.07154,0.0368,-0.02041,LS+MCMC,0.794
8349399,K04763.01,,284.38248,0.0,18h57m31.80s,44.308231,0.0,+44d18m29.6s,14.494,,13.981,,13.854,,13.768,,12.817,0.022,12.569,0.018,12.516,0.026,14.046,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,23.0,3.6343846,8.867526,0.1054,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,Mandel and Agol (2002 ApJ 580 171),12.4,,,170.59,0.0159,-0.0159,0.0,,,,,,1.57,0.46,-0.28,0.2871,,,0.874,0.102,-0.647,7.371,0.395,-0.395,,,,147.9,13.7,-13.7,56.446465,0.001205,-0.001205,0.012893,0.002168,-0.001972,29.9,14.8,-14.8,88.33,,,522.0,,,5995.0,161.0,-179.0,4.337,0.136,-0.187,-0.14,0.3,-0.3,1.117,0.327,-0.201,0.988,0.145,-0.118,,,,q1_q17_dr25_stellar,0.57,18.958816,2.7e-05,44.30836,0.00029,-0.7,1.1,0.5,1.0,0.00011,0.00016,-3e-05,0.00015,-0.92,1.0,0.6,0.27,1.09,0.85,-0.9,1.0,0.87,0.27,1.26,0.76,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008349/008349399/dv/kplr008349399-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455003.59,0.0159,-0.0159,008/008349/008349399/dv/kplr008349399-20160209194854_dvr.pdf,0,0,0,0,17.5,15.01,-7.08,0.15942,1.10628,-0.14595,LS+MCMC,0.903
6043562,K04764.01,,292.18646,0.0,19h28m44.75s,41.328041,0.0,+41d19m40.9s,16.488,,15.734,,15.517,,15.35,,14.314,0.031,13.835,0.034,13.761,0.054,15.809,,cumulative,Done,01111111111111111000000000000000,CANDIDATE,CANDIDATE,1,39.0,3.5567272,9.799605,0.024,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2075,0.49,Mandel and Agol (2002 ApJ 580 171),10.6,,,132.7457,0.0118,-0.0118,0.0,,,,,,1.45,0.21,-0.12,0.1824,,,0.075,0.399,-0.075,4.021,0.271,-0.271,,,,390.5,41.9,-41.9,31.4202111,0.0004258,-0.0004258,0.017729,0.001419,-0.000935,60.6,13.3,-13.3,89.93,,,471.0,,,5269.0,158.0,-158.0,4.603,0.032,-0.097,-0.2,0.3,-0.3,0.748,0.112,-0.06,0.822,0.078,-0.086,,,,q1_q17_dr25_stellar,0.36,19.479123,3.6e-05,41.32791,0.00042,1.0,1.5,-0.5,1.5,-0.00058,0.00057,2e-05,0.00058,0.38,0.47,0.41,0.87,0.56,0.66,0.02,0.44,0.11,0.9,0.11,0.88,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006043/006043562/dv/kplr006043562-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.746,0.0118,-0.0118,006/006043/006043562/dv/kplr006043562-20160209194854_dvr.pdf,0,0,0,0,11.6,5.66,-2.91,4.2627,0.93397,-2.03492,LS+MCMC,0.961
10615440,K04765.01,Kepler-1622 b,297.32889,0.0,19h49m18.93s,47.815472,0.0,+47d48m55.7s,13.714,,13.331,,13.244,,13.199,,12.422,0.022,12.18,0.02,12.104,0.018,13.385,,cumulative,Done,11111101110111011000000000000000,CONFIRMED,CANDIDATE,1,97.0,3.4348795,9.172276,0.6176,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,Mandel and Agol (2002 ApJ 580 171),9.5,,,137.13426,0.00858,-0.00858,0.0,,,,,,1.24,0.21,-0.12,0.0994,,,0.896,0.06,-0.68,2.627,0.262,-0.262,,,,76.8,9.8,-9.8,10.8118317,0.0001288,-0.0001288,0.0095,0.001799,-0.001717,14.63,7.0,-7.0,86.49,,,922.0,,,6025.0,78.0,-90.0,4.331,0.084,-0.126,0.12,0.15,-0.15,1.196,0.206,-0.12,1.119,0.078,-0.078,,,,q1_q17_dr25_stellar,0.328,19.821961,3.3e-05,47.8154,0.00037,1.2,1.2,-0.3,1.3,-0.000105,8.8e-05,1.6e-05,9.7e-05,1.21,0.64,-0.05,0.53,1.21,0.65,1.04,0.65,0.04,0.65,1.04,0.64,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010615/010615440/dv/kplr010615440-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454970.134,0.00858,-0.00858,010/010615/010615440/dv/kplr010615440-20160209194854_dvr.pdf,0,0,0,0,170.74,76.26,-40.62,0.50673,5.33425,-0.37037,LS+MCMC,0.919
4919550,K04766.01,,290.46756,0.0,19h21m52.21s,40.056438,0.0,+40d03m23.2s,15.902,,15.165,,14.932,,14.764,,13.812,0.025,13.311,0.023,13.199,0.03,15.223,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,2,238.0,2.8569503,10.313724,0.9065,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,Mandel and Agol (2002 ApJ 580 171),12.0,,,132.49956,0.00452,-0.00452,0.0,,,,,,1.12,0.06,-0.09,0.0574,,,0.392,0.066,-0.392,1.812,0.145,-0.145,,,,173.8,16.2,-16.2,5.56676609,3.035e-05,-3.035e-05,0.011989,0.000543,-0.000903,21.91,8.3,-8.3,88.98,,,859.0,,,5032.0,80.0,-80.0,4.479,0.077,-0.033,0.2,0.15,-0.15,0.859,0.041,-0.071,0.81,0.048,-0.032,,,,q1_q17_dr25_stellar,0.0,19.364523,3.1e-05,40.05562,0.00036,0.8,1.3,-2.9,1.3,-0.0001,0.0002,0.00044,0.00021,-0.22,0.54,0.16,0.79,0.27,0.6,-0.05,0.47,0.01,0.8,0.05,0.46,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,004/004919/004919550/dv/kplr004919550-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.5,0.00452,-0.00452,004/004919/004919550/dv/kplr004919550-20160209194854_dvr.pdf,0,0,0,0,128.51,21.75,-27.08,6.41878,2.42748,-2.78119,LS+MCMC,1.0
5802292,K04767.01,,295.10959,0.0,19h40m26.30s,41.07579,0.0,+41d04m32.8s,16.422,,15.874,,15.694,,15.593,,14.719,0.037,14.327,0.045,14.351,0.085,15.912,,cumulative,Done,00011011101110111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,716.0,4.1173654,8.235205,0.7722,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,Mandel and Agol (2002 ApJ 580 171),10.6,,,131.97963,0.00469,-0.00469,0.0,,,,,,1.25,0.39,-0.13,0.0223,,,0.039,0.414,-0.039,1.336,0.144,-0.144,,,,180.8,22.1,-22.1,1.208528832,5.876e-06,-5.876e-06,0.012387,0.001063,-0.000707,7.02,2.2,-2.2,89.68,,,1725.0,,,6072.0,211.0,-232.0,4.51,0.052,-0.208,-0.24,0.3,-0.3,0.923,0.29,-0.097,1.005,0.13,-0.13,,,,q1_q17_dr25_stellar,0.0,19.673725,2.1e-05,41.06957,0.00028,-10.12,0.87,-22.4,1.0,0.00146,0.00015,0.00335,0.00017,-2.611,0.07,-5.595,0.093,6.174,0.09,-3.97,0.11,-8.29,0.15,9.19,0.14,CENT_RESOLVED_OFFSET---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005802/005802292/dv/kplr005802292-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454964.98,0.00469,-0.00469,005/005802/005802292/dv/kplr005802292-20160209194854_dvr.pdf,0,0,1,1,2084.15,2042.41,-655.88,4.47668,1.38907,-4.36021,LS+MCMC,0.0
5126932,K07718.01,,298.46381,0.0,19h53m51.31s,40.216812,0.0,+40d13m00.5s,13.558,,12.761,,12.466,,,,12.868,0.033,12.539,0.04,12.41,0.032,12.793,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,6.0,5.683645,7.4140954,0.4613,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,Mandel and Agol (2002 ApJ 580 171),4.2,,,146.5337609,,,0.0,,,,,,1.99,0.0,0.0,0.6889,,,0.321,,,2.5404,,,,,,394.7,,,208.18711785,,,0.018221,0.0,0.0,605.052835,,,89.97,,,307.0,,,5780.0,,,4.438,,,0.0,0.0,0.0,1.0,,,1.0,,,,,,Solar,0.438,19.897585,1.7e-05,40.21671,0.00017,-0.13,0.72,-0.36,0.63,-0.00036,0.00078,-0.00032,0.00079,2.2,1.0,4.6,3.0,5.1,2.8,0.02,0.96,2.8,3.2,2.8,3.2,ALL_TRANS_CHASES---CENT_KIC_POS---CENT_UNCERTAIN,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,005/005126/005126932/dv/kplr005126932-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454979.534,,,005/005126/005126932/dv/kplr005126932-20160209194854_dvr.pdf,1,0,0,0,2.1,0.0,0.0,96.67844,0.0,0.0,LS,0.116
