kepoi_name,kepid,kepler_name,koi_pdisposition,koi_score,ra,dec,koi_disposition,koi_disposition_2020,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_prad_err1,koi_prad_err2,koi_insol_err1,koi_insol_err2,seff_recent_venus,seff_runaway_greenhouse,seff_maximum_greenhouse,seff_early_mars,teff_in_range,hz_conservative,hz_optimistic,hz_conservative_possible,rocky,super_earth,sunlike_host,grazing,p_candidate,p_confirmed,p_false_positive,p_planet_like,model_verdict,p_planet_like_2020model
K00781.01,11923270,Kepler-676 b,CANDIDATE,1.0,296.22195,50.28722,CONFIRMED,CONFIRMED,11.59822233,0.679,2.5237,2804.5,2.65,396.0,5.82,71.0,3688.0,4.79,0.473,15.937,0.21,-0.29,1.49,-1.63,1.5026385332913723,0.9365728588881994,0.25293536414083645,0.2273505438768064,True,False,False,False,False,False,False,False,0.09232,0.85639,0.05129,0.94871,CONFIRMED,0.99122
K00782.01,11960862,Kepler-677 b,CANDIDATE,1.0,290.09805,50.321609,CONFIRMED,CONFIRMED,6.575315881,0.39,4.3084,2793.3,5.31,1015.0,251.38,221.1,5992.0,4.415,0.989,15.312,1.5,-0.81,209.1,-91.63,1.8222884610292078,1.1358654549637603,0.36912723782920764,0.3317998285006006,True,False,False,False,False,False,True,False,0.07615,0.83425,0.0896,0.9104,CONFIRMED,0.97109
K00783.01,12020329,Kepler-678 b,CANDIDATE,1.0,295.45529,50.49456,CONFIRMED,CONFIRMED,7.275040844,0.547,7.5377,3001.0,4.86,833.0,113.64,312.1,5485.0,4.556,0.867,15.08,1.05,-0.37,75.31,-28.97,1.7155108446181144,1.0692796569514431,0.3380211965622765,0.30383913754975184,True,False,False,False,False,False,False,False,0.02028,0.5722,0.40752,0.59248,CONFIRMED,0.78575
K00784.01,12066335,Kepler-231 c,CANDIDATE,1.0,293.97336,50.53191,CONFIRMED,CONFIRMED,19.27153892,0.031,2.7594,1219.8,1.93,393.0,5.66,37.1,4077.0,4.702,0.56,15.385,0.1,-0.12,1.13,-1.06,1.5254401945989602,0.9507753279989679,0.26693827491069383,0.23994029721288945,True,False,False,False,False,True,False,False,0.03949,0.88041,0.0801,0.9199,CONFIRMED,0.98407
K00784.02,12066335,Kepler-231 b,CANDIDATE,1.0,293.97336,50.53191,CONFIRMED,CONFIRMED,10.06524317,0.628,1.369,1053.3,1.91,488.0,13.43,30.3,4077.0,4.702,0.56,15.385,0.1,-0.12,2.69,-2.5,1.5254401945989602,0.9507753279989679,0.26693827491069383,0.23994029721288945,True,False,False,False,False,True,False,False,0.25932,0.71746,0.02322,0.97678,CONFIRMED,0.98583
K00785.01,12070811,Kepler-679 b,CANDIDATE,1.0,296.02133,50.56778,CONFIRMED,CONFIRMED,12.3935651,0.883,3.8896,916.6,2.66,677.0,49.68,35.8,5557.0,4.603,0.75,15.505,0.54,-0.23,31.16,-12.97,1.7297668898036935,1.0781694750109214,0.3423571955945726,0.3077367086625667,True,False,False,False,False,False,True,False,0.06483,0.85888,0.07629,0.92371,CONFIRMED,0.96164
K00116.02,8395660,Kepler-106 e,CANDIDATE,0.998,300.86398,44.337551,CONFIRMED,CONFIRMED,43.84439721,0.852,6.802,615.2,2.87,531.0,18.77,83.7,5854.0,4.406,1.012,12.882,0.43,-0.3,7.98,-4.8,1.7919396166278942,1.11693989629493,0.3605745256241319,0.3241119567359508,True,False,False,False,False,False,True,False,0.03068,0.94093,0.02839,0.97161,CONFIRMED,0.9798
K00798.01,3120431,,FALSE POSITIVE,0.0,292.31595,38.27029,FALSE POSITIVE,FALSE POSITIVE,3.341913228,1.213,3.813,725.3,21.55,1032.0,268.67,39.0,5295.0,4.551,0.811,15.629,3.54,-1.89,145.91,-70.67,1.6797104903054645,1.046955522134493,0.32680405616040153,0.2937561548610569,True,False,False,False,False,False,False,True,0.03183,0.02228,0.9459,0.0541,FALSE POSITIVE,0.03561
K00799.01,3246984,,FALSE POSITIVE,0.773,294.36819,38.31028,FALSE POSITIVE,CANDIDATE,1.626630225,1.26,2.1145,1620.6,32.43,1547.0,1355.88,103.6,5735.0,4.41,0.973,15.279,9.0,-4.83,1105.99,-486.6,1.7664404943353647,1.101038744148193,0.35322677758165155,0.3175071999884268,True,False,False,False,False,False,True,True,0.03433,0.00842,0.95725,0.04275,FALSE POSITIVE,0.09119
K00800.01,3342970,Kepler-234 b,CANDIDATE,1.0,291.65353,38.494659,CONFIRMED,CONFIRMED,2.711504086,0.023,3.0099,837.5,3.12,1420.0,960.79,64.5,6214.0,4.442,1.076,15.541,1.02,-0.34,931.74,-309.76,1.8722747187341866,1.1670371668601047,0.3828207641928327,0.344108693786355,True,False,False,False,False,False,True,False,0.02837,0.66082,0.31081,0.68919,CONFIRMED,0.89221
K00800.02,3342970,Kepler-234 c,CANDIDATE,1.0,291.65353,38.494659,CONFIRMED,CONFIRMED,7.21203748,0.012,4.0491,950.4,3.32,1025.0,260.58,51.5,6214.0,4.442,1.076,15.541,1.09,-0.36,252.7,-84.01,1.8722747187341866,1.1670371668601047,0.3828207641928327,0.344108693786355,True,False,False,False,False,False,True,False,0.03235,0.91297,0.05468,0.94532,CONFIRMED,0.97636
K00789.01,12459725,,FALSE POSITIVE,,291.0448,51.321671,FALSE POSITIVE,FALSE POSITIVE,14.1798187,0.1601,2.505,459.9,1.88,711.0,60.35,11.2,5799.0,4.539,0.878,15.727,0.71,-0.14,67.75,-14.34,1.780067452364516,1.1095364465637783,0.3571730809702641,0.3210544611079301,True,False,False,False,False,True,True,False,0.55514,0.23331,0.21155,0.78845,CANDIDATE,0.84734
K00790.01,12470844,Kepler-233 b,CANDIDATE,1.0,296.36652,51.319519,CONFIRMED,CONFIRMED,8.47237911,0.022,2.7245,1123.5,2.59,751.0,75.44,47.6,5354.0,4.587,0.788,15.339,0.37,-0.22,35.44,-19.3,1.6905309448073502,1.0537028074480177,0.33024855926589186,0.2968523948020436,True,False,False,False,False,False,False,False,0.06952,0.90161,0.02887,0.97113,CONFIRMED,0.97568
K00790.02,12470844,Kepler-233 c,CANDIDATE,0.989,296.36652,51.319519,CONFIRMED,CONFIRMED,60.4189369,0.094,5.039,931.3,2.36,390.0,5.49,20.1,5354.0,4.587,0.788,15.339,0.34,-0.2,2.58,-1.4,1.6905309448073502,1.0537028074480177,0.33024855926589186,0.2968523948020436,True,False,False,False,False,False,False,False,0.07855,0.8606,0.06085,0.93915,CONFIRMED,0.93583
K00791.01,12644822,Kepler-682 b,CANDIDATE,1.0,289.11221,51.737381,CONFIRMED,CONFIRMED,12.611904345,0.55,5.1497,6105.6,7.4,753.0,76.15,277.2,5795.0,4.508,0.919,15.14,2.2,-0.73,66.33,-21.39,1.7792096541382143,1.109001526862743,0.35692602122852657,0.32083238362488176,True,False,False,False,False,False,True,False,0.07101,0.75801,0.17098,0.82902,CONFIRMED,0.96203
K00792.01,2440757,,FALSE POSITIVE,0.0,290.84369,37.728828,FALSE POSITIVE,FALSE POSITIVE,1.433769925,1.268,1.8868,1976.3,46.58,1920.0,3209.29,112.6,6017.0,4.22,1.339,15.122,8.01,-8.0,1411.94,-1136.62,1.8278588733235706,1.1393391814425566,0.37067631412822327,0.3331922641049453,True,False,False,False,False,False,True,True,0.08112,0.00843,0.91045,0.08955,FALSE POSITIVE,0.16918
K00793.01,2445129,,FALSE POSITIVE,0.0,291.84891,37.713501,FALSE POSITIVE,FALSE POSITIVE,10.31872301,1.215,3.836,871.7,28.59,876.0,139.26,38.2,5927.0,4.409,1.06,15.065,8.61,-3.69,125.69,-46.77,1.8079027985429557,1.1268945299686268,0.36509764323744487,0.32817770201881374,True,False,False,False,False,False,True,True,0.03415,0.04565,0.92019,0.07981,FALSE POSITIVE,0.18488
K00794.01,2713049,Kepler-683 b,CANDIDATE,1.0,291.43997,37.905659,CONFIRMED,CONFIRMED,2.539183147,0.238,2.4282,382.1,2.06,1332.0,743.09,38.9,5519.0,4.35,1.062,15.026,0.29,-0.28,290.34,-212.44,1.7221983574113449,1.07344986381014,0.3400636314956556,0.3056750558219558,True,False,False,False,False,False,True,False,0.02842,0.80196,0.16963,0.83037,CONFIRMED,0.95357
K00795.01,3114167,Kepler-684 b,CANDIDATE,1.0,290.87051,38.273628,CONFIRMED,CONFIRMED,6.770300385,0.838,2.0844,1304.0,2.77,812.0,102.87,50.8,5653.0,4.656,0.679,15.591,0.46,-0.15,53.88,-21.24,1.7493078263636068,1.0903549538266624,0.34819662274019664,0.3129856795482624,True,False,False,False,False,False,True,False,0.042,0.79688,0.16112,0.83888,CONFIRMED,0.96604
K00796.01,3114661,,FALSE POSITIVE,0.0,290.99689,38.28492,FALSE POSITIVE,FALSE POSITIVE,0.444291966,1.258,2.0792,10967.4,27.51,1836.0,2706.26,299.7,5255.0,4.678,0.636,15.748,3.46,-1.73,1149.42,-599.58,1.6725337504464846,1.042480372151953,0.32449066904785157,0.2916766623948828,True,False,False,False,False,False,False,True,0.11035,0.00186,0.88779,0.11221,FALSE POSITIVE,0.06663
K00797.01,3115833,,CANDIDATE,1.0,291.28195,38.241669,CANDIDATE,CANDIDATE,10.181584004,0.92,3.5089,5741.1,7.73,812.0,102.91,183.6,5988.0,4.541,0.836,15.657,2.17,-0.72,86.75,-28.91,1.8213990147290233,1.135310793844097,0.3688793202375885,0.33157698004511293,True,False,False,False,False,False,True,False,0.36913,0.025,0.60587,0.39413,FALSE POSITIVE,0.35937
K00812.02,4139816,Kepler-235 d,CANDIDATE,1.0,286.07913,39.27832,CONFIRMED,CONFIRMED,20.06036336,0.556,3.3203,1494.7,1.96,361.0,4.0,35.2,3950.0,4.754,0.493,15.954,0.13,-0.16,0.89,-0.9,1.5168378224826302,0.9454156716294899,0.26210359797642496,0.235593690788669,True,False,False,False,False,True,False,False,0.14747,0.81708,0.03545,0.96455,CONFIRMED,0.98285
K00812.03,4139816,Kepler-235 e,CANDIDATE,1.0,286.07913,39.27832,CONFIRMED,CONFIRMED,46.1842039,0.013,4.758,1394.7,1.83,273.0,1.32,26.0,3950.0,4.754,0.493,15.954,0.12,-0.15,0.29,-0.3,1.5168378224826302,0.9454156716294899,0.26210359797642496,0.235593690788669,True,False,True,False,False,True,False,False,0.03146,0.88777,0.08077,0.91923,CONFIRMED,0.97471
K00116.04,8395660,Kepler-106 d,CANDIDATE,0.952,300.86398,44.337551,CONFIRMED,CONFIRMED,23.9800854,0.95,5.351,104.0,1.31,649.0,41.94,17.1,5854.0,4.406,1.012,12.882,0.2,-0.13,17.84,-10.73,1.7919396166278942,1.11693989629493,0.3605745256241319,0.3241119567359508,True,False,False,False,True,True,True,False,0.1642,0.77925,0.05655,0.94345,CONFIRMED,0.93517
K00812.04,4139816,Kepler-235 c,CANDIDATE,0.994,286.07913,39.27832,CONFIRMED,CONFIRMED,7.82502168,0.708,2.186,520.8,1.2,494.0,14.05,15.9,3950.0,4.754,0.493,15.954,0.08,-0.1,3.1,-3.19,1.5168378224826302,0.9454156716294899,0.26210359797642496,0.235593690788669,True,False,False,False,True,True,False,False,0.08078,0.88496,0.03426,0.96574,CONFIRMED,0.98273
K00813.01,4275191,Kepler-688 b,CANDIDATE,1.0,294.65524,39.308361,CONFIRMED,CONFIRMED,3.895936525,0.524,2.3111,8544.8,7.34,1005.0,241.62,370.8,5557.0,4.592,0.774,15.725,1.53,-0.65,155.31,-64.19,1.7297668898036935,1.0781694750109214,0.3423571955945726,0.3077367086625667,True,False,False,False,False,False,True,False,0.11214,0.58756,0.3003,0.6997,CONFIRMED,0.94893
K00814.01,4476123,Kepler-689 b,CANDIDATE,0.999,294.71063,39.52174,CONFIRMED,CONFIRMED,22.36646466,0.4,5.228,986.8,2.32,536.0,19.45,32.1,5395.0,4.615,0.734,15.583,0.38,-0.16,10.29,-4.56,1.6982106235900145,1.058491639194143,0.33266358647902655,0.29902324133722186,True,False,False,False,False,False,False,False,0.03949,0.88041,0.0801,0.9199,CONFIRMED,0.97707
K00801.01,3351888,Kepler-685 b,CANDIDATE,1.0,293.87192,38.422939,CONFIRMED,CONFIRMED,1.625522174,0.076,2.38963,7969.0,9.73,1579.0,1467.41,799.7,5539.0,4.322,1.106,15.001,1.41,-1.42,576.36,-452.24,1.7261695912819888,1.0759262571641224,0.3412693949382302,0.30675890006933065,True,False,False,False,False,False,True,False,0.0292,0.89582,0.07498,0.92502,CONFIRMED,0.94554
K00802.01,3453214,,CANDIDATE,1.0,293.81619,38.563568,CANDIDATE,CANDIDATE,19.620346923,0.458,2.0038,21724.6,13.6,643.0,40.39,340.5,5710.0,4.492,0.905,15.562,1.82,-0.92,14.34,-7.31,1.7611766114010299,1.09775622328069,0.35168970372842506,0.316125551150589,True,False,False,False,False,False,True,False,0.40826,0.19065,0.40109,0.59891,CANDIDATE,0.89437
K00803.01,3554600,,FALSE POSITIVE,0.0,293.94116,38.601101,FALSE POSITIVE,FALSE POSITIVE,7.544039,1.175,6.222,322.6,17.47,838.0,116.46,14.2,5657.0,4.567,0.824,15.559,4.12,-1.65,81.18,-31.91,1.7501344954565128,1.0908704563029321,0.34844118249036365,0.3132055102906622,True,False,False,False,False,False,True,True,0.11286,0.02077,0.86637,0.13363,FALSE POSITIVE,0.33238
K00804.01,3641726,Kepler-1727 b,CANDIDATE,1.0,290.33362,38.72823,CONFIRMED,CANDIDATE,9.02930689,0.024,3.1449,1019.8,2.57,757.0,77.75,53.9,5349.0,4.526,0.82,15.387,0.44,-0.26,43.01,-22.28,1.6896032965292924,1.0531243538242756,0.3299552158875831,0.2965887107897095,True,False,False,False,False,False,False,False,0.03265,0.93733,0.03001,0.96999,CONFIRMED,0.98442
K00805.01,3734868,,FALSE POSITIVE,0.053,287.69675,38.886452,FALSE POSITIVE,FALSE POSITIVE,10.328035714,0.281,7.7915,16917.7,13.28,843.0,119.31,636.8,5627.0,4.359,1.024,15.646,3.64,-2.41,98.49,-48.58,1.7439581594776126,1.087018959789862,0.3466092668656819,0.3115588309928781,True,False,False,False,False,False,True,False,0.03262,0.57776,0.38963,0.61037,CONFIRMED,0.75874
K00806.01,3832474,Kepler-30 d,CANDIDATE,1.0,285.28363,38.947281,CONFIRMED,CONFIRMED,143.2063047,0.379,8.9302,10565.7,8.9,308.0,2.14,138.8,5485.0,4.556,0.867,15.403,0.82,-0.38,0.59,-0.35,1.7155108446181144,1.0692796569514431,0.3380211965622765,0.30383913754975184,True,False,False,False,False,False,False,False,0.36548,0.27545,0.35907,0.64093,CANDIDATE,0.91171
K00116.03,8395660,Kepler-106 b,CANDIDATE,0.95,300.86398,44.337551,CONFIRMED,CONFIRMED,6.164876,0.646,3.262,55.8,0.79,1021.0,256.35,14.4,5854.0,4.406,1.012,12.882,0.13,-0.08,109.03,-65.57,1.7919396166278942,1.11693989629493,0.3605745256241319,0.3241119567359508,True,False,False,False,True,True,True,False,0.27225,0.53632,0.19143,0.80857,CONFIRMED,0.90437
K00806.02,3832474,Kepler-30 c,CANDIDATE,0.745,285.28363,38.947281,CONFIRMED,CONFIRMED,60.32494216,0.224,6.6188,20280.4,12.19,411.0,6.77,347.2,5485.0,4.556,0.867,15.403,1.11,-0.52,1.89,-1.09,1.7155108446181144,1.0692796569514431,0.3380211965622765,0.30383913754975184,True,False,False,False,False,False,False,False,0.16479,0.49423,0.34098,0.65902,CONFIRMED,0.90816
K00806.03,3832474,Kepler-30 b,CANDIDATE,,285.28363,38.947281,CONFIRMED,CONFIRMED,29.1598615,0.3619,4.803,488.0,1.91,524.0,17.85,11.6,5485.0,4.556,0.867,15.403,0.2,-0.07,5.61,-2.68,1.7155108446181144,1.0692796569514431,0.3380211965622765,0.30383913754975184,True,False,False,False,False,True,False,False,0.49362,0.38053,0.12586,0.87414,CANDIDATE,0.91324
K00807.01,3836375,,FALSE POSITIVE,0.0,286.92639,38.921631,FALSE POSITIVE,FALSE POSITIVE,1.540397253,1.225,2.1541,816.1,25.69,1470.0,1105.68,38.8,5663.0,4.53,0.915,15.974,7.44,-2.33,965.56,-306.98,1.7513762955122911,1.0916448305531836,0.348808191411162,0.3135354085492739,True,False,False,False,False,False,True,True,0.03183,0.02228,0.9459,0.0541,FALSE POSITIVE,0.23265
K00808.01,3838486,,FALSE POSITIVE,0.0,287.74881,38.92955,FALSE POSITIVE,FALSE POSITIVE,2.99025443,0.014,5.414,589.2,1.7,918.0,168.45,48.5,4667.0,4.578,0.731,15.842,0.1,-0.15,43.55,-45.45,1.583253670274327,0.986812390929394,0.29297393106839226,0.2633458163767986,True,False,False,False,False,True,False,False,0.00881,0.47875,0.51244,0.48756,FALSE POSITIVE,0.45695
K00809.01,3935914,Kepler-686 b,CANDIDATE,1.0,285.21381,39.027481,CONFIRMED,CONFIRMED,1.594745374,0.514,1.9604,15044.5,11.3,1539.0,1329.42,1009.3,5934.0,4.491,0.893,15.53,3.09,-1.33,1067.75,-412.98,1.8094447362200323,1.1278560837023333,0.3655316162626023,0.3285677921662425,True,False,False,False,False,False,True,False,0.07299,0.54142,0.38559,0.61441,CONFIRMED,0.79626
K00810.01,3940418,Kepler-1728 b,CANDIDATE,1.0,287.09399,39.060719,CONFIRMED,CANDIDATE,4.783002698,0.003,2.335,1008.7,2.5,886.0,145.48,70.6,5170.0,4.574,0.807,15.119,0.34,-0.19,66.39,-35.12,1.6577238742242302,1.0332455749582898,0.31963742047442495,0.287314086484749,True,False,False,False,False,False,False,False,0.0334,0.93591,0.03069,0.96931,CONFIRMED,0.98117
K00811.01,4049131,Kepler-687 b,CANDIDATE,1.0,289.31543,39.153278,CONFIRMED,CONFIRMED,20.50588921,0.26,4.0595,2105.5,3.41,518.0,17.06,78.5,4905.0,4.544,0.761,15.398,0.28,-0.31,5.47,-4.61,1.6156012360839842,1.0069806691894532,0.3051193951416015,0.27426371359863283,True,False,False,False,False,False,False,False,0.08265,0.88229,0.03506,0.96494,CONFIRMED,0.9794
K00812.01,4139816,Kepler-235 b,CANDIDATE,1.0,286.07913,39.27832,CONFIRMED,CONFIRMED,3.340218842,0.466,1.9104,1632.6,2.03,656.0,43.73,71.6,3950.0,4.754,0.493,15.954,0.13,-0.17,9.67,-9.92,1.5168378224826302,0.9454156716294899,0.26210359797642496,0.235593690788669,True,False,False,False,False,False,False,False,0.03344,0.96656,0.0,1.0,CONFIRMED,0.98517
K00828.01,5287983,,FALSE POSITIVE,0.0,295.37805,40.493401,FALSE POSITIVE,FALSE POSITIVE,2.507089906,1.255,2.0067,1339.2,30.26,1326.0,730.47,64.9,5926.0,4.506,0.939,15.555,9.57,-3.19,699.82,-230.11,1.807682673438842,1.126757259782058,0.36503564864476223,0.328121976251399,True,False,False,False,False,False,True,True,0.04035,0.01222,0.94743,0.05257,FALSE POSITIVE,0.21323
K00829.01,5358241,Kepler-53 b,CANDIDATE,1.0,290.46176,40.562462,CONFIRMED,CONFIRMED,18.64932728,0.08,4.4056,893.6,3.12,701.0,57.13,46.1,5775.0,4.405,1.053,15.386,0.47,-0.28,22.99,-12.26,1.7749326349130643,1.106334396037293,0.35569149284940155,0.3197226885089368,True,False,False,False,False,False,True,False,0.03068,0.94093,0.02839,0.97161,CONFIRMED,0.97808
K00117.02,10875245,Kepler-107 c,CANDIDATE,1.0,297.02826,48.208611,CONFIRMED,CONFIRMED,4.90144976,0.529,4.1654,140.7,1.7,1262.0,598.74,50.6,5847.0,4.191,1.402,12.487,0.08,-0.05,84.12,-66.83,1.7904208377988184,1.1159927885491814,0.36014121924767606,0.3237224657234113,True,False,False,False,False,True,True,False,0.02989,0.85467,0.11544,0.88456,CONFIRMED,0.96851
K00829.02,5358241,Kepler-53 d,CANDIDATE,0.998,290.46176,40.562462,CONFIRMED,CONFIRMED,9.75192101,0.949,4.793,418.0,2.76,870.0,135.66,28.5,5775.0,4.405,1.053,15.386,0.43,-0.24,54.6,-29.09,1.7749326349130643,1.106334396037293,0.35569149284940155,0.3197226885089368,True,False,False,False,False,False,True,False,0.0312,0.84831,0.1205,0.8795,CONFIRMED,0.91852
K00829.03,5358241,Kepler-53 c,CANDIDATE,1.0,290.46176,40.562462,CONFIRMED,CONFIRMED,38.5576546,0.911,5.794,993.0,4.02,550.0,21.71,39.7,5775.0,4.405,1.053,15.386,0.62,-0.36,8.73,-4.66,1.7749326349130643,1.106334396037293,0.35569149284940155,0.3197226885089368,True,False,False,False,False,False,True,False,0.04111,0.92883,0.03006,0.96994,CONFIRMED,0.97879
K00830.01,5358624,Kepler-428 b,CANDIDATE,0.99,290.58173,40.5774,CONFIRMED,CONFIRMED,3.525632539,0.12,2.59959,22335.0,11.58,975.0,213.12,1996.7,5150.0,4.572,0.793,15.224,0.9,-0.48,50.79,-29.54,1.65432823383783,1.03112822079909,0.31850846374842495,0.2862992663904291,True,False,False,False,False,False,False,False,0.00453,0.73204,0.26343,0.73657,CONFIRMED,0.93315
K00815.01,4544670,,CANDIDATE,1.0,285.92001,39.624828,CANDIDATE,CANDIDATE,34.84398644,0.934,2.9315,4523.6,7.61,511.0,16.1,76.8,5509.0,4.482,0.871,15.684,1.72,-0.91,11.1,-5.08,1.7202230580577702,1.0722181028574793,0.33946193412705983,0.305134198059435,True,False,False,False,False,False,True,False,0.52821,0.10039,0.37139,0.62861,CANDIDATE,0.75992
K00816.01,4664847,Kepler-690 b,CANDIDATE,1.0,294.4899,39.771439,CONFIRMED,CONFIRMED,7.748094239,0.517,3.5957,2472.1,5.52,964.0,204.39,113.2,5973.0,4.439,1.085,15.67,1.7,-0.56,186.49,-63.82,1.818068261880421,1.1332337282751141,0.3679495146731534,0.3307411953539447,True,False,False,False,False,False,True,False,0.02729,0.63117,0.34154,0.65846,CONFIRMED,0.96495
K00817.01,4725681,Kepler-236 c,CANDIDATE,1.0,283.86639,39.898079,CONFIRMED,CONFIRMED,23.96793669,0.416,3.827,1182.3,1.8,329.0,2.77,27.5,3747.0,4.728,0.524,15.414,0.1,-0.15,0.58,-0.64,1.5054603066909307,0.9383295951758065,0.25490952202035505,0.2291255668048274,True,False,False,False,False,True,False,False,0.03023,0.85301,0.11676,0.88324,CONFIRMED,0.97721
K00818.01,4913852,Kepler-691 b,CANDIDATE,1.0,288.81201,40.033401,CONFIRMED,CONFIRMED,8.11437482,0.573,2.2736,1558.0,2.1,460.0,10.55,56.4,3692.0,4.753,0.517,15.877,0.14,-0.16,2.46,-2.31,1.5028235952991154,0.9366880606647461,0.2530676170133197,0.2274694574532399,True,False,False,False,False,False,False,False,0.06483,0.85888,0.07629,0.92371,CONFIRMED,0.9912
K00819.01,4932348,,FALSE POSITIVE,0.0,294.14789,40.055538,FALSE POSITIVE,FALSE POSITIVE,38.036729482,0.501,4.34617,82871.6,27.5,500.0,14.81,1300.0,5575.0,4.521,0.932,15.472,5.28,-2.27,8.85,-3.91,1.7333857771013643,1.0804261591181932,0.3434473750186516,0.3087166550262268,True,False,False,False,False,False,True,False,0.01441,0.00804,0.97754,0.02246,FALSE POSITIVE,0.03225
K00820.01,4936180,,CANDIDATE,0.0,295.11371,40.071171,CANDIDATE,FALSE POSITIVE,4.64090031,1.28,35.512,2450.6,30.09,1155.0,421.08,296.9,6463.0,4.5,0.826,15.27,5.79,-3.14,257.38,-124.0,1.9287871103790464,1.2022788890648732,0.39779978850475406,0.3575731359966157,True,False,False,False,False,False,True,True,0.03218,0.0079,0.95992,0.04008,FALSE POSITIVE,0.00657
K00011.01,11913073,,FALSE POSITIVE,0.0,291.06152,50.265129,FALSE POSITIVE,FALSE POSITIVE,3.747838198,1.121,5.0642,616.0,13.65,1031.0,266.76,138.2,5514.0,4.569,0.826,13.496,3.11,-1.04,180.49,-62.76,1.721209841622193,1.072833443084892,0.3397626824785767,0.3054045367730833,True,False,False,False,False,False,True,True,0.0338,0.02366,0.94254,0.05746,FALSE POSITIVE,0.01997
K00117.01,10875245,Kepler-107 e,CANDIDATE,0.992,297.02826,48.208611,CONFIRMED,CONFIRMED,14.74914825,0.173,6.0995,430.2,2.89,874.0,137.91,107.4,5847.0,4.191,1.402,12.487,0.13,-0.1,19.38,-15.39,1.7904208377988184,1.1159927885491814,0.36014121924767606,0.3237224657234113,True,False,False,False,False,False,True,False,0.03068,0.94093,0.02839,0.97161,CONFIRMED,0.99186
K00821.01,5021899,Kepler-692 b,CANDIDATE,1.0,294.77686,40.15374,CONFIRMED,CONFIRMED,21.81295996,0.053,4.3791,1175.4,3.38,639.0,39.33,37.8,5601.0,4.41,0.999,15.54,0.91,-0.49,31.88,-13.85,1.738650413785746,1.0837091145822222,0.34502608488830483,0.31013573348815726,True,False,False,False,False,False,True,False,0.04162,0.92795,0.03043,0.96957,CONFIRMED,0.96669
K00822.01,5077629,,FALSE POSITIVE,0.0,283.53845,40.217999,FALSE POSITIVE,FALSE POSITIVE,7.91936937,0.733,3.3148,15148.1,10.34,814.0,104.0,389.0,5690.0,4.588,0.776,15.805,2.59,-0.87,77.2,-26.78,1.7569906800858301,1.0951459098390899,0.350462148564425,0.315022122868829,True,False,False,False,False,False,True,False,0.4421,0.3332,0.2247,0.7753,CANDIDATE,0.55805
K00823.01,5115978,,CANDIDATE,,296.00699,40.295429,CANDIDATE,CANDIDATE,1.028436523,1.5734,1.8606,8098.0,72.77,1947.0,3400.48,89.6,6228.0,4.428,0.99,15.202,27.71,-8.6,3879.25,-1109.02,1.8754542056484371,1.1690199213966295,0.3836768687000781,0.34487823210927887,True,False,False,False,False,False,True,True,0.06791,0.00706,0.92503,0.07497,FALSE POSITIVE,0.28874
